chr1_KI270763v1_alt,50803649,55.7267
chr1_KI270759v1_alt,22228285,52.228
chr1_KI270761v1_alt,8242712,49.7046
chr2_KI270770v1_alt,6581681,48.3095
chr2_KI270773v1_alt,3434225,48.4465
chr2_KI270774v1_alt,10399647,46.5048
chr2_KI270769v1_alt,6318614,52.3862
chr2_GL383521v1_alt,7646085,53.3237
chr2_KI270772v1_alt,26157314,196.611
chr2_KI270775v1_alt,7198947,52.1591
chr2_KI270771v1_alt,5921184,53.6363
chr2_KI270768v1_alt,5866387,53.2828
chr2_GL582966v2_alt,5252734,54.6414
chr2_GL383522v1_alt,7116593,57.4748
chr2_KI270776v1_alt,8105171,46.537
chr2_KI270767v1_alt,7908857,48.9476
chr3_JH636055v2_alt,9436523,54.4988
chr3_KI270783v1_alt,5934745,54.354
chr3_KI270780v1_alt,12615730,56.2931
chr3_GL383526v1_alt,10415278,57.6478
chr3_KI270777v1_alt,9676605,55.7251
chr3_KI270778v1_alt,13653375,54.998
chr3_KI270781v1_alt,6014010,53.2053
chr3_KI270779v1_alt,5999594,29.2218
chr3_KI270782v1_alt,8650829,53.2591
chr3_KI270784v1_alt,6599105,35.7861
chr4_KI270790v1_alt,11707433,53.1562
chr4_GL383528v1_alt,20393490,54.211
chr4_KI270787v1_alt,6419122,57.3428
chr4_GL000257v2_alt,33968380,57.9195
chr4_KI270788v1_alt,8862992,55.7544
chr4_GL383527v1_alt,9508016,57.7868
chr4_KI270785v1_alt,6378632,53.1943
chr4_KI270789v1_alt,10247865,49.7604
chr4_KI270786v1_alt,10916632,44.7227
chr5_KI270793v1_alt,5826156,46.1895
chr5_KI270792v1_alt,8115686,45.3281
chr5_KI270791v1_alt,9795202,50.0496
chr5_GL383532v1_alt,3664430,44.2949
chr5_GL949742v1_alt,12169650,53.6458
chr5_KI270794v1_alt,9929185,60.3385
chr5_GL339449v2_alt,36426464,24.0768
chr5_GL383530v1_alt,6026012,59.5215
chr5_KI270796v1_alt,9219535,53.3822
chr5_GL383531v1_alt,9484428,54.6782
chr5_KI270795v1_alt,5319230,40.3302
chr6_GL000250v2_alt,29933958,12.6259
chr6_KI270800v1_alt,9734495,55.37
chr6_KI270799v1_alt,8051691,52.9201
chr6_GL383533v1_alt,6655759,53.3588
chr6_KI270801v1_alt,54104136,62.1544
chr6_KI270802v1_alt,3472222,46.2932
chr6_KB021644v2_alt,7906479,42.5484
chr6_KI270797v1_alt,10104175,51.1511
chr6_KI270798v1_alt,13528368,49.7765
chr7_KI270804v1_alt,7388951,46.7797
chr7_KI270809v1_alt,10768784,51.3812
chr7_KI270806v1_alt,9048137,57.2066
chr7_GL383534v2_alt,6353480,53.3086
chr7_KI270803v1_alt,60990313,54.8686
chr7_KI270808v1_alt,14617550,53.8489
chr7_KI270807v1_alt,5599045,44.2843
chr7_KI270805v1_alt,9619366,45.8091
chr8_KI270818v1_alt,7019971,48.2121
chr8_KI270812v1_alt,12932458,45.7404
chr8_KI270811v1_alt,13490664,46.132
chr8_KI270821v1_alt,44808731,45.4677
chr8_KI270813v1_alt,9872065,32.8817
chr8_KI270822v1_alt,36670023,58.7198
chr8_KI270814v1_alt,7555201,53.2762
chr8_KI270810v1_alt,20504332,54.7636
chr8_KI270819v1_alt,6509815,48.7499
chr8_KI270820v1_alt,1853172,50.5778
chr8_KI270817v1_alt,7550796,47.4944
chr8_KI270816v1_alt,15223866,49.7771
chr8_KI270815v1_alt,6846665,51.773
chr9_GL383539v1_alt,9359526,57.4246
chr9_GL383540v1_alt,3457368,48.3203
chr9_GL383541v1_alt,9261349,54.0695
chr9_GL383542v1_alt,3149418,52.4623
chr9_KI270823v1_alt,23154072,52.7329
chr10_GL383545v1_alt,7421172,41.4003
chr10_KI270824v1_alt,10374356,57.1602
chr10_GL383546v1_alt,16442688,53.0748
chr10_KI270825v1_alt,8813213,46.8004
chr11_KI270832v1_alt,10163481,48.3669
chr11_KI270830v1_alt,8515751,48.0866
chr11_KI270831v1_alt,15017500,50.5871
chr11_KI270829v1_alt,11581890,56.7576
chr11_GL383547v1_alt,8390494,54.3401
chr11_JH159136v1_alt,11123544,55.3416
chr11_JH159137v1_alt,10919412,57.0475
chr11_KI270827v1_alt,3434297,50.7229
chr11_KI270826v1_alt,9952421,53.4591
chr12_GL877875v1_alt,9776969,58.4352
chr12_GL877876v1_alt,23605008,57.817
chr12_KI270837v1_alt,2020143,50.3902
chr12_GL383549v1_alt,6684037,55.3296
chr12_KI270835v1_alt,16702432,70.1373
chr12_GL383550v2_alt,10111814,59.7703
chr12_GL383552v1_alt,7464693,53.8364
chr12_GL383553v2_alt,8011751,52.4075
chr12_KI270834v1_alt,6340683,53.061
chr12_GL383551v1_alt,8970871,48.6704
chr12_KI270833v1_alt,3649271,47.9782
chr12_KI270836v1_alt,1964396,34.9948
chr13_KI270840v1_alt,8427971,43.968
chr13_KI270839v1_alt,9922252,55.0301
chr13_KI270843v1_alt,5597705,53.9112
chr13_KI270841v1_alt,9578362,56.6318
chr13_KI270838v1_alt,15003135,48.884
chr13_KI270842v1_alt,1718419,46.0863
chr14_KI270844v1_alt,18650981,57.8925
chr14_KI270847v1_alt,84414344,55.8624
chr14_KI270845v1_alt,9354132,51.7652
chr14_KI270846v1_alt,49589716,36.6953
chr15_KI270852v1_alt,10161334,21.2137
chr15_KI270851v1_alt,5539228,21.0574
chr15_KI270848v1_alt,13505881,41.2542
chr15_GL383554v1_alt,4790816,16.1564
chr15_KI270849v1_alt,13720738,56.022
chr15_GL383555v2_alt,21893654,56.3148
chr15_KI270850v1_alt,14323096,33.2415
chr16_KI270854v1_alt,6403519,47.7187
chr16_KI270856v1_alt,3191614,49.883
chr16_KI270855v1_alt,11962415,51.3724
chr16_KI270853v1_alt,94144798,35.3968
chr16_GL383556v1_alt,4389730,22.8083
chr16_GL383557v1_alt,2563860,28.5915
chr17_GL383563v3_alt,12115692,32.2491
chr17_KI270862v1_alt,18855687,48.1803
chr17_KI270861v1_alt,9848061,50.0695
chr17_KI270857v1_alt,140260476,48.7511
chr17_JH159146v1_alt,16058421,57.7369
chr17_JH159147v1_alt,4018006,57.1186
chr17_GL383564v2_alt,7345989,55.1704
chr17_GL000258v2_alt,55606806,31.381
chr17_GL383565v1_alt,12373912,55.2419
chr17_KI270858v1_alt,12438593,52.7446
chr17_KI270859v1_alt,5825250,53.5591
chr17_GL383566v1_alt,4569663,50.6508
chr17_KI270860v1_alt,8370207,46.7816
chr18_KI270864v1_alt,6010122,53.7881
chr18_GL383567v1_alt,16458876,56.7878
chr18_GL383570v1_alt,9115083,55.3137
chr18_GL383571v1_alt,8088363,54.5486
chr18_GL383568v1_alt,5174945,49.4964
chr18_GL383569v1_alt,7665589,45.6421
chr18_GL383572v1_alt,7655696,47.984
chr18_KI270863v1_alt,7908550,47.075
chr19_KI270868v1_alt,2489953,40.3336
chr19_KI270865v1_alt,2349966,44.3649
chr19_GL383573v1_alt,19861525,51.5005
chr19_GL383575v2_alt,8310026,48.8188
chr19_GL383576v1_alt,9320047,49.5684
chr19_GL383574v1_alt,8602528,55.1925
chr19_KI270866v1_alt,2186275,50.6598
chr19_KI270867v1_alt,12818772,54.8369
chr19_GL949746v1_alt,24652263,27.9277
chr20_GL383577v2_alt,6392896,49.7943
chr20_KI270869v1_alt,5457176,45.9459
chr20_KI270871v1_alt,2610840,44.5073
chr20_KI270870v1_alt,8612944,46.9542
chr21_GL383578v2_alt,3740376,58.5193
chr21_KI270874v1_alt,8901877,53.3868
chr21_KI270873v1_alt,7828982,54.4057
chr21_GL383579v2_alt,11178400,55.5595
chr21_GL383580v2_alt,4008599,53.6964
chr21_GL383581v2_alt,6480800,55.5391
chr21_KI270872v1_alt,3718088,44.9631
chr22_KI270875v1_alt,14342731,55.1826
chr22_KI270878v1_alt,9915960,53.2366
chr22_KI270879v1_alt,12443811,40.9154
chr22_KI270876v1_alt,14872323,56.4059
chr22_KI270877v1_alt,5502849,54.3057
chr22_GL383583v2_alt,5356174,55.2616
chr22_GL383582v2_alt,8909238,54.7214
chrX_KI270880v1_alt,468730,1.64542
chrX_KI270881v1_alt,3688550,25.5783
chr19_KI270882v1_alt,117785,0.473399
chr19_KI270883v1_alt,497266,2.91824
chr19_KI270884v1_alt,112668,0.717388
chr19_KI270885v1_alt,101266,0.592105
chr19_KI270886v1_alt,104709,0.512679
chr19_KI270887v1_alt,233159,1.11287
chr19_KI270888v1_alt,193462,1.24387
chr19_KI270889v1_alt,96354,0.564471
chr19_KI270890v1_alt,36989,0.200483
chr19_KI270891v1_alt,117554,0.688739
chr1_KI270892v1_alt,8185913,50.4643
chr2_KI270894v1_alt,27239294,127.193
chr2_KI270893v1_alt,7893594,48.9622
chr3_KI270895v1_alt,5172929,31.756
chr4_KI270896v1_alt,18083435,47.7706
chr5_KI270897v1_alt,16641644,15.2059
chr5_KI270898v1_alt,5252469,40.1083
chr6_GL000251v2_alt,69282055,14.448
chr7_KI270899v1_alt,8316694,43.5728
chr8_KI270901v1_alt,6536295,47.7245
chr8_KI270900v1_alt,14364650,45.0745
chr11_KI270902v1_alt,5290801,49.5807
chr11_KI270903v1_alt,10485734,48.8561
chr12_KI270904v1_alt,32625722,57.0032
chr15_KI270906v1_alt,6696975,34.1014
chr15_KI270905v1_alt,209911799,44.1232
chr17_KI270907v1_alt,6092634,44.239
chr17_KI270910v1_alt,7292154,46.4176
chr17_KI270909v1_alt,13318760,40.8802
chr17_JH159148v1_alt,4358024,49.4836
chr17_KI270908v1_alt,63527005,44.6371
chr18_KI270912v1_alt,8163438,46.8999
chr18_KI270911v1_alt,7527110,47.7275
chr19_GL949747v2_alt,11829285,17.8281
chr22_KB663609v1_alt,3605099,48.709
chrX_KI270913v1_alt,357286,1.30392
chr19_KI270914v1_alt,459333,2.23853
chr19_KI270915v1_alt,138836,0.8135
chr19_KI270916v1_alt,54735,0.296641
chr19_KI270917v1_alt,745539,3.90474
chr19_KI270918v1_alt,84519,0.686527
chr19_KI270919v1_alt,356080,2.08599
chr19_KI270920v1_alt,967592,4.8867
chr19_KI270921v1_alt,784067,2.77817
chr19_KI270922v1_alt,793160,4.2204
chr19_KI270923v1_alt,1006781,5.31698
chr3_KI270924v1_alt,4484670,26.9285
chr4_KI270925v1_alt,26764642,48.1553
chr6_GL000252v2_alt,59584956,14.1912
chr8_KI270926v1_alt,10866543,47.3938
chr11_KI270927v1_alt,10328280,47.2448
chr19_GL949748v2_alt,5873561,12.8439
chr22_KI270928v1_alt,9483431,53.8516
chr19_KI270929v1_alt,779064,4.18395
chr19_KI270930v1_alt,187353,0.933158
chr19_KI270931v1_alt,189580,1.11421
chr19_KI270932v1_alt,426503,1.977
chr19_KI270933v1_alt,413996,2.4276
chr19_GL000209v2_alt,54757,0.308697
chr3_KI270934v1_alt,5099177,31.1956
chr6_GL000253v2_alt,57680179,14.0851
chr19_GL949749v2_alt,5798111,13.3033
chr3_KI270935v1_alt,5962632,30.2133
chr6_GL000254v2_alt,52775253,13.9273
chr19_GL949750v2_alt,5872132,14.0351
chr3_KI270936v1_alt,4794740,29.2059
chr6_GL000255v2_alt,55076999,12.8393
chr19_GL949751v2_alt,5799147,12.4263
chr3_KI270937v1_alt,4658332,28.1288
chr6_GL000256v2_alt,61913453,14.8322
chr19_GL949752v1_alt,25375166,25.8377
chr6_KI270758v1_alt,469767,6.12058
chr19_GL949753v2_alt,13766099,20.3496
chr19_KI270938v1_alt,28310705,26.538
chrM,394411594,23805.6
chrUn_KI270302v1,62129,27.3215
chrUn_KI270304v1,115938,53.551
chrUn_KI270303v1,48364,24.9042
chrUn_KI270305v1,89744,60.9674
chrUn_KI270322v1,151391,24.3864
chrUn_KI270320v1,244296,55.3207
chrUn_KI270310v1,304092,253.199
chrUn_KI270316v1,66763,46.2348
chrUn_KI270315v1,186069,81.7526
chrUn_KI270312v1,108313,108.53
chrUn_KI270311v1,136312,45.9582
chrUn_KI270317v1,292100,80.6015
chrUn_KI270412v1,32792,27.8134
chrUn_KI270411v1,92153,34.8273
chrUn_KI270414v1,12514,5.02772
chrUn_KI270419v1,124056,120.56
chrUn_KI270418v1,289895,135.149
chrUn_KI270420v1,172138,74.1654
chrUn_KI270424v1,277036,129.456
chrUn_KI270417v1,81,0.0396476
chrUn_KI270422v1,575,0.397924
chrUn_KI270423v1,30599,31.1916
chrUn_KI270425v1,70182,37.2516
chrUn_KI270429v1,149415,109.783
chrUn_KI270442v1,37945932,102.272
chrUn_KI270466v1,17214056,13961.1
chrUn_KI270465v1,625695,352.703
chrUn_KI270467v1,59316184,15131.7
chrUn_KI270435v1,7866314,84.6732
chrUn_KI270438v1,137083122,1631.73
chrUn_KI270468v1,438832,108.22
chrUn_KI270510v1,373854,154.805
chrUn_KI270509v1,437122,188.577
chrUn_KI270518v1,321546,147.093
chrUn_KI270508v1,457037,234.258
chrUn_KI270516v1,273532,210.409
chrUn_KI270512v1,1363783,60.1077
chrUn_KI270519v1,10971976,79.6988
chrUn_KI270522v1,276688,48.7642
chrUn_KI270511v1,715542,88.045
chrUn_KI270515v1,1266098,199.041
chrUn_KI270507v1,977337,182.577
chrUn_KI270517v1,583014,179.223
chrUn_KI270529v1,53973,28.4218
chrUn_KI270528v1,22261,7.46262
chrUn_KI270530v1,6778,3.12638
chrUn_KI270539v1,8789,8.85096
chrUn_KI270538v1,9375309,147.348
chrUn_KI270544v1,299400,249.085
chrUn_KI270548v1,0,0
chrUn_KI270583v1,178737,127.669
chrUn_KI270587v1,195202,65.7467
chrUn_KI270580v1,179945,115.869
chrUn_KI270581v1,123362,17.5081
chrUn_KI270579v1,671224,21.6294
chrUn_KI270589v1,2551190,72.0757
chrUn_KI270590v1,1343980,286.869
chrUn_KI270584v1,560185,124.127
chrUn_KI270582v1,331971,51.041
chrUn_KI270588v1,800230,129.95
chrUn_KI270593v1,284277,93.4814
chrUn_KI270591v1,1146127,197.744
chrUn_KI270330v1,1071276,648.472
chrUn_KI270329v1,45336,43.5923
chrUn_KI270334v1,3494,2.55409
chrUn_KI270333v1,7047564,2611.18
chrUn_KI270335v1,288,0.274809
chrUn_KI270338v1,34,0.0238095
chrUn_KI270340v1,109302,76.542
chrUn_KI270336v1,1221705,1190.75
chrUn_KI270337v1,7572199,6754.86
chrUn_KI270363v1,69507,38.5507
chrUn_KI270364v1,31966,11.1965
chrUn_KI270362v1,154211,43.6858
chrUn_KI270366v1,187752,22.5663
chrUn_KI270378v1,13117,12.5162
chrUn_KI270379v1,297,0.284211
chrUn_KI270389v1,20828,16.0462
chrUn_KI270390v1,0,0
chrUn_KI270387v1,16316,10.6155
chrUn_KI270395v1,107669,94.1986
chrUn_KI270396v1,91557,48.7005
chrUn_KI270388v1,19212,15.7993
chrUn_KI270394v1,15672,16.1567
chrUn_KI270386v1,17281,9.66499
chrUn_KI270391v1,36560,24.6361
chrUn_KI270383v1,42238,24.136
chrUn_KI270393v1,51068,39.0428
chrUn_KI270384v1,92890,56.0253
chrUn_KI270392v1,25607,26.3718
chrUn_KI270381v1,14620,7.57513
chrUn_KI270385v1,9342,9.43636
chrUn_KI270382v1,140982,33.4477
chrUn_KI270376v1,2136,1.88028
chrUn_KI270374v1,1060,0.399096
chrUn_KI270372v1,0,0
chrUn_KI270373v1,0,0
chrUn_KI270375v1,0,0
chrUn_KI270371v1,12701,4.52799
chrUn_KI270448v1,843127,105.496
chrUn_KI270521v1,416730,54.5315
chrUn_GL000195v1,15977893,87.3605
chrUn_GL000219v1,17761923,99.119
chrUn_GL000220v1,18191171,112.429
chrUn_GL000224v1,27539839,153.26
chrUn_KI270741v1,1205697,7.7477
chrUn_GL000226v1,374601,24.9601
chrUn_GL000213v1,1299336,7.91125
chrUn_KI270743v1,11778925,55.9149
chrUn_KI270744v1,24977985,148.262
chrUn_KI270745v1,309549,7.38939
chrUn_KI270746v1,7328223,110.222
chrUn_KI270747v1,2014069,10.1344
chrUn_KI270748v1,694152,7.43833
chrUn_KI270749v1,11987881,75.5099
chrUn_KI270750v1,6525893,43.8421
chrUn_KI270751v1,14160762,93.9404
chrUn_KI270752v1,499,0.0179852
chrUn_KI270753v1,1173965,18.6509
chrUn_KI270754v1,3433529,85.4303
chrUn_KI270755v1,507105,13.8089
chrUn_KI270756v1,2358652,29.6596
chrUn_KI270757v1,7824337,126.503
chrUn_GL000214v1,15665244,113.749
chrUn_KI270742v1,18547839,99.3249
chrUn_GL000216v2,30587490,173.426
chrUn_GL000218v1,23440911,145.463
chrX,4070064408,26.2766
chrY,46309895,1.75316
chrY_KI270740v1_random,0,0
Autosomal regions ,148155287184,53.7509
