chr12_KI270833v1_alt,6064470,79.7317
chr12_KI270836v1_alt,3315048,59.056
chr13_KI270840v1_alt,16868666,88.0025
chr13_KI270839v1_alt,19129253,106.093
chr13_KI270843v1_alt,9458015,91.0896
chr13_KI270841v1_alt,15733220,93.0222
chr13_KI270838v1_alt,24184569,78.7994
chr13_KI270842v1_alt,2764748,74.1478
chr14_KI270844v1_alt,55345907,171.793
chr14_KI270847v1_alt,249054089,164.815
chr14_KI270845v1_alt,19144516,105.945
chr14_KI270846v1_alt,120406135,89.0978
chr15_KI270852v1_alt,17976499,37.5293
chr15_KI270851v1_alt,9652144,36.6926
chr15_KI270848v1_alt,22357013,68.2903
chr15_GL383554v1_alt,7954402,26.8252
chr15_KI270849v1_alt,22415724,91.5238
chr15_GL383555v2_alt,49758783,127.989
chr15_KI270850v1_alt,25807664,59.8952
chr16_KI270854v1_alt,12839624,95.6803
chr16_KI270856v1_alt,6459873,100.964
chr16_KI270855v1_alt,23819516,102.292
chr16_KI270853v1_alt,258861320,97.3273
chr16_GL383556v1_alt,13936095,72.4096
chr16_GL383557v1_alt,7572670,84.4485
chr17_GL383563v3_alt,24147435,64.2747
chr17_KI270862v1_alt,37313925,95.345
chr17_KI270861v1_alt,19111962,97.1689
chr17_KI270857v1_alt,229596518,79.8021
chr17_JH159146v1_alt,26594749,95.6195
chr17_JH159147v1_alt,6600700,93.8333
chr17_GL383564v2_alt,12335933,92.6462
chr17_GL000258v2_alt,92500775,52.2016
chr17_GL383565v1_alt,34081955,152.155
chr17_KI270858v1_alt,36699201,155.619
chr17_KI270859v1_alt,14027441,128.973
chr17_GL383566v1_alt,10915529,120.989
chr17_KI270860v1_alt,17430653,97.4209
chr18_KI270864v1_alt,14580132,130.486
chr18_GL383567v1_alt,37710814,130.113
chr18_GL383570v1_alt,21429087,130.04
chr18_GL383571v1_alt,10729690,72.362
chr18_GL383568v1_alt,6912369,66.1142
chr18_GL383569v1_alt,11805468,70.2916
chr18_GL383572v1_alt,11661996,73.0944
chr18_KI270863v1_alt,12376560,73.6704
chr19_KI270868v1_alt,4278891,69.3117
chr19_KI270865v1_alt,3941138,74.4046
chr19_GL383573v1_alt,46061021,119.435
chr19_GL383575v2_alt,19463296,114.341
chr19_GL383576v1_alt,21801235,115.949
chr19_GL383574v1_alt,19059435,122.282
chr19_KI270866v1_alt,4980724,115.412
chr19_KI270867v1_alt,21206009,90.7162
chr19_GL949746v1_alt,52827026,59.846
chr20_GL383577v2_alt,11953476,93.1058
chr20_KI270869v1_alt,12616769,106.225
chr20_KI270871v1_alt,6061443,103.33
chr20_KI270870v1_alt,19368695,105.59
chr21_GL383578v2_alt,5955907,93.1819
chr21_KI270874v1_alt,14716260,88.2571
chr21_KI270873v1_alt,12831049,89.1664
chr21_GL383579v2_alt,18253405,90.724
chr21_GL383580v2_alt,6642307,88.9758
chr21_GL383581v2_alt,10574191,90.6186
chr21_KI270872v1_alt,7455596,90.161
chr22_KI270875v1_alt,25678485,98.7961
chr22_KI270878v1_alt,26380427,141.631
chr22_KI270879v1_alt,33529359,110.245
chr22_KI270876v1_alt,40884148,155.06
chr22_KI270877v1_alt,14858237,146.631
chr22_GL383583v2_alt,12483774,128.8
chr22_GL383582v2_alt,20441461,125.553
chrX_KI270880v1_alt,1742832,6.11801
chrX_KI270881v1_alt,6181104,42.863
chr19_KI270882v1_alt,273544,1.09942
chr19_KI270883v1_alt,618906,3.6321
chr19_KI270884v1_alt,254845,1.62267
chr19_KI270885v1_alt,212427,1.24207
chr19_KI270886v1_alt,237865,1.16464
chr19_KI270887v1_alt,466224,2.22529
chr19_KI270888v1_alt,439856,2.82807
chr19_KI270889v1_alt,174683,1.02335
chr19_KI270890v1_alt,85914,0.465661
chr19_KI270891v1_alt,205332,1.20302
chr1_KI270892v1_alt,14890206,91.7947
chr2_KI270894v1_alt,60273604,281.445
chr2_KI270893v1_alt,15986361,99.1599
chr3_KI270895v1_alt,9057428,55.6025
chr4_KI270896v1_alt,31537240,83.3113
chr5_KI270897v1_alt,27158097,24.8151
chr5_KI270898v1_alt,10549981,80.5606
chr6_GL000251v2_alt,268332462,55.9578
chr7_KI270899v1_alt,18955281,99.3104
chr8_KI270901v1_alt,11214498,81.8822
chr8_KI270900v1_alt,24460541,76.7541
chr11_KI270902v1_alt,8813576,82.5929
chr11_KI270903v1_alt,17926587,83.5252
chr12_KI270904v1_alt,78050381,136.369
chr15_KI270906v1_alt,11156368,56.8089
chr15_KI270905v1_alt,350034953,73.5768
chr17_KI270907v1_alt,12360851,89.7528
chr17_KI270910v1_alt,14546144,92.5922
chr17_KI270909v1_alt,21717365,66.6586
chr17_JH159148v1_alt,7161332,81.3141
chr17_KI270908v1_alt,105198243,73.9172
chr18_KI270912v1_alt,12620488,72.5061
chr18_KI270911v1_alt,11449701,72.5997
chr19_GL949747v2_alt,25605966,38.5911
chr22_KB663609v1_alt,8286892,111.965
chrX_KI270913v1_alt,1346844,4.91533
chr19_KI270914v1_alt,663229,3.2322
chr19_KI270915v1_alt,257644,1.50965
chr19_KI270916v1_alt,116368,0.630666
chr19_KI270917v1_alt,1691499,8.85917
chr19_KI270918v1_alt,95544,0.77608
chr19_KI270919v1_alt,969601,5.68011
chr19_KI270920v1_alt,2480529,12.5276
chr19_KI270921v1_alt,1839446,6.51768
chr19_KI270922v1_alt,1843892,9.81133
chr19_KI270923v1_alt,2590129,13.6789
chr3_KI270924v1_alt,8072429,48.4714
chr4_KI270925v1_alt,46864556,84.3193
chr6_GL000252v2_alt,199549879,47.5264
chr8_KI270926v1_alt,18648436,81.3341
chr11_KI270927v1_alt,17053381,78.0075
chr19_GL949748v2_alt,12728346,27.8334
chr22_KI270928v1_alt,21701097,123.23
chr19_KI270929v1_alt,1874638,10.0677
chr19_KI270930v1_alt,397786,1.98127
chr19_KI270931v1_alt,357912,2.10353
chr19_KI270932v1_alt,555026,2.57276
chr19_KI270933v1_alt,1134091,6.65012
chr19_GL000209v2_alt,101372,0.571493
chr3_KI270934v1_alt,8996593,55.0392
chr6_GL000253v2_alt,192006469,46.8866
chr19_GL949749v2_alt,12619427,28.9542
chr3_KI270935v1_alt,10230524,51.8392
chr6_GL000254v2_alt,172975678,45.6481
chr19_GL949750v2_alt,12608725,30.1363
chr3_KI270936v1_alt,8531013,51.9645
chr6_GL000255v2_alt,201521272,46.9776
chr19_GL949751v2_alt,12594007,26.9862
chr3_KI270937v1_alt,8334708,50.3282
chr6_GL000256v2_alt,198268763,47.498
chr19_GL949752v1_alt,54458894,55.4515
chr6_KI270758v1_alt,1901735,24.7777
chr19_GL949753v2_alt,29717378,43.9295
chr19_KI270938v1_alt,61005177,57.1852
chrM,626917315,37839
chrUn_KI270302v1,146369,64.3663
chrUn_KI270304v1,245167,113.241
chrUn_KI270303v1,126272,65.0216
chrUn_KI270305v1,220147,149.556
chrUn_KI270322v1,362076,58.3241
chrUn_KI270320v1,579911,131.32
chrUn_KI270310v1,722599,601.664
chrUn_KI270316v1,82118,56.8684
chrUn_KI270315v1,235947,103.667
chrUn_KI270312v1,131575,131.839
chrUn_KI270311v1,343078,115.67
chrUn_KI270317v1,312696,86.2848
chrUn_KI270412v1,64667,54.849
chrUn_KI270411v1,243008,91.8398
chrUn_KI270414v1,42238,16.9699
chrUn_KI270419v1,219683,213.492
chrUn_KI270418v1,506475,236.119
chrUn_KI270420v1,281336,121.213
chrUn_KI270424v1,643838,300.859
chrUn_KI270417v1,603,0.295154
chrUn_KI270422v1,896,0.620069
chrUn_KI270423v1,78439,79.9582
chrUn_KI270425v1,157290,83.4873
chrUn_KI270429v1,284425,208.982
chrUn_KI270442v1,65585677,176.767
chrUn_KI270466v1,34140562,27689
chrUn_KI270465v1,1073080,604.893
chrUn_KI270467v1,116523476,29725.4
chrUn_KI270435v1,13711653,147.593
chrUn_KI270438v1,256229271,3049.95
chrUn_KI270468v1,836484,206.285
chrUn_KI270510v1,681723,282.287
chrUn_KI270509v1,777289,335.327
chrUn_KI270518v1,504097,230.602
chrUn_KI270508v1,797254,408.639
chrUn_KI270516v1,522460,401.892
chrUn_KI270512v1,2394857,105.551
chrUn_KI270519v1,19109595,138.809
chrUn_KI270522v1,458323,80.776
chrUn_KI270511v1,1467916,180.622
chrUn_KI270515v1,2439053,383.439
chrUn_KI270507v1,1866065,348.602
chrUn_KI270517v1,1113924,342.43
chrUn_KI270529v1,191636,100.914
chrUn_KI270528v1,61945,20.766
chrUn_KI270530v1,74586,34.4031
chrUn_KI270539v1,10506,10.5801
chrUn_KI270538v1,20633385,324.287
chrUn_KI270544v1,725468,603.551
chrUn_KI270548v1,0,0
chrUn_KI270583v1,283512,202.509
chrUn_KI270587v1,322728,108.699
chrUn_KI270580v1,302614,194.858
chrUn_KI270581v1,224960,31.9273
chrUn_KI270579v1,1238214,39.8999
chrUn_KI270589v1,4671313,131.973
chrUn_KI270590v1,2354136,502.484
chrUn_KI270584v1,936870,207.594
chrUn_KI270582v1,591302,90.9136
chrUn_KI270588v1,1377454,223.685
chrUn_KI270593v1,521135,171.37
chrUn_KI270591v1,2055816,354.696
chrUn_KI270330v1,2171608,1314.53
chrUn_KI270329v1,98154,94.3788
chrUn_KI270334v1,9072,6.63158
chrUn_KI270333v1,14303950,5299.72
chrUn_KI270335v1,528,0.503817
chrUn_KI270338v1,113,0.0791317
chrUn_KI270340v1,225732,158.076
chrUn_KI270336v1,2394389,2333.71
chrUn_KI270337v1,14866440,13261.8
chrUn_KI270363v1,125520,69.6173
chrUn_KI270364v1,62145,21.7671
chrUn_KI270362v1,293473,83.1368
chrUn_KI270366v1,335030,40.268
chrUn_KI270378v1,34952,33.3511
chrUn_KI270379v1,0,0
chrUn_KI270389v1,65690,50.6086
chrUn_KI270390v1,2100,0.879765
chrUn_KI270387v1,33749,21.9577
chrUn_KI270395v1,215410,188.46
chrUn_KI270396v1,178245,94.8112
chrUn_KI270388v1,52085,42.8331
chrUn_KI270394v1,18064,18.6227
chrUn_KI270386v1,54161,30.2914
chrUn_KI270391v1,108621,73.1947
chrUn_KI270383v1,93076,53.1863
chrUn_KI270393v1,83939,64.1735
chrUn_KI270384v1,158436,95.5585
chrUn_KI270392v1,53286,54.8774
chrUn_KI270381v1,42385,21.9611
chrUn_KI270385v1,25140,25.3939
chrUn_KI270382v1,361896,85.8591
chrUn_KI270376v1,9817,8.64173
chrUn_KI270374v1,1776,0.668675
chrUn_KI270372v1,300,0.181818
chrUn_KI270373v1,0,0
chrUn_KI270375v1,234,0.098402
chrUn_KI270371v1,51719,18.4381
chrUn_KI270448v1,1716680,214.8
chrUn_KI270521v1,791579,103.583
chrUn_GL000195v1,30224285,165.254
chrUn_GL000219v1,35134589,196.066
chrUn_GL000220v1,33391971,206.376
chrUn_GL000224v1,56160488,312.536
chrUn_KI270741v1,2554391,16.4143
chrUn_GL000226v1,874692,58.2817
chrUn_GL000213v1,2048144,12.4705
chrUn_KI270743v1,17131886,81.3256
chrUn_KI270744v1,42474971,252.119
chrUn_KI270745v1,771001,18.4049
chrUn_KI270746v1,12800134,192.524
chrUn_KI270747v1,4869475,24.5024
chrUn_KI270748v1,1264493,13.5499
chrUn_KI270749v1,23899020,150.536
chrUn_KI270750v1,11138386,74.8296
chrUn_KI270751v1,26871948,178.265
chrUn_KI270752v1,1548,0.0557938
chrUn_KI270753v1,2025352,32.177
chrUn_KI270754v1,5358633,133.329
chrUn_KI270755v1,1057574,28.7987
chrUn_KI270756v1,5213626,65.5604
chrUn_KI270757v1,14177219,229.216
chrUn_GL000214v1,28037706,203.588
chrUn_KI270742v1,34277357,183.558
chrUn_GL000216v2,59795016,339.028
chrUn_GL000218v1,46432270,288.136
chrX,8456078827,54.593
chrY,89983023,3.40651
chrY_KI270740v1_random,0,0
Autosomal regions ,294709701729,106.921
